order_id,customer_id,name,category,sub_category,city,date,region,unit_price,total_Sales,units_sold,discount_rate,profits,month,seasonality,mode_of_transaction ,marketting_id,inventory_level,revenue,employement_status,employee_id 
O5126,C5126,Vinne,Fruits & Veggies,Organic Fruits,Theni,28-08-2017,West,300,900,3,0.35,168,8,No festival,Offline,200196,3,585,unemployed,8
O5127,C5127,Peer,Snacks,Cookies,Coimbatore,28-08-2017,West,30,1260,42,0.18,116,8,No festival,Offline,200196,1,1033.2,employed,17
O5128,C5128,Sharon,Fruits & Veggies,Organic Vegetables,Nagercoil,28-08-2017,Central,200,1200,6,0.12,198,8,No festival,Online,200196,3,1056,employed,12
O5129,C5129,Verma,Fruits & Veggies,Organic Fruits,Virudhunagar,28-08-2017,Central,300,1200,4,0.11,133,8,No festival,Offline,200196,3,1068,unemployed,4
O5130,C5130,Shree,Oil & Masala,Masalas,Dharmapuri,28-08-2017,East,50,1300,26,0.16,137,8,No festival,Online,200196,2,1092,employed,10
O5131,C5131,Akash,Oil & Masala,Masalas,Bodi,29-08-2017,East,50,1100,22,0.26,115,8,No festival,Online,200196,2,814,unemployed,2
O5132,C5132,Sabeela,Beverages,Soft Drinks,Tirunelveli,29-08-2017,East,20,1320,66,0.32,170,8,No festival,Offline,200196,1,897.6,unemployed,13
O5133,C5133,Krithika,Oil & Masala,Spices,Chennai,29-08-2017,Central,50,1300,26,0.26,199,8,No festival,Online,200196,2,962,unemployed,6
O5134,C5134,Vince,"Eggs, Meat & Fish",Eggs,Dharmapuri,29-08-2017,East,6,1050,175,0.28,183,8,No festival,Offline,200196,4,756,employed,11
O5135,C5135,Peer,Food Grains,Rice,Ooty,29-08-2017,East,800,800,1,0.19,182,8,No festival,Offline,200196,5,648,unemployed,12
O5136,C5136,Hussain,"Eggs, Meat & Fish",Mutton,Ooty,29-08-2017,East,400,1200,3,0.17,142,8,No festival,Offline,200196,4,996,unemployed,12
O5137,C5137,Jackson,"Eggs, Meat & Fish",Fish,Virudhunagar,29-08-2017,East,600,1200,2,0.24,136,8,No festival,Offline,200196,4,912,employed,3
O5138,C5138,Krithika,Snacks,Noodles,Karur,30-08-2017,East,100,1200,12,0.12,186,8,No festival,Offline,200196,1,1056,unemployed,14
O5139,C5139,Malik,Beverages,Health Drinks,Dharmapuri,30-08-2017,East,100,1100,11,0.3,174,8,No festival,Offline,200196,1,770,unemployed,7
O5140,C5140,Vidya,Beverages,Health Drinks,Pudukottai,30-08-2017,East,100,1200,12,0.15,118,8,No festival,Offline,200196,1,1020,unemployed,14
O5141,C5141,Yadav,Fruits & Veggies,Fresh Vegetables,Karur,30-08-2017,West,70,980,14,0.28,172,8,No festival,Offline,200196,3,705.6,employed,19
O5142,C5142,Yusuf,Snacks,Noodles,Ramanadhapuram,30-08-2017,West,100,1300,13,0.14,101,8,No festival,Offline,200196,1,1118,unemployed,16
O5143,C5143,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,30-08-2017,East,70,1120,16,0.22,154,8,No festival,Online,200196,3,873.6,employed,2
O5144,C5144,Arutra,Beverages,Health Drinks,Vellore,30-08-2017,East,100,1200,12,0.22,147,8,No festival,Online,200196,1,936,unemployed,13
O5145,C5145,Ram,Food Grains,Dals & Pulses,Dharmapuri,31-08-2017,Central,900,900,1,0.24,101,8,No festival,Offline,200196,5,684,employed,1
O5303,C5303,Shah,"Eggs, Meat & Fish",Eggs,Ooty,10-09-2017,Central,6,1026,171,0.28,175,9,No festival,Offline,200196,4,738.72,unemployed,6
O5304,C5304,Sheeba,Food Grains,Dals & Pulses,Bodi,11-09-2017,Central,900,900,1,0.14,138,9,No festival,Offline,200196,5,774,employed,4
O5305,C5305,Akash,Food Grains,Atta & Flour,Namakkal,11-09-2017,Central,40,1200,30,0.18,127,9,No festival,Online,200196,5,984,unemployed,13
O5306,C5306,Sharon,Snacks,Chocolates,Dindigul,11-09-2017,Central,10,120,12,0.2,192,9,No festival,Offline,200196,1,96,unemployed,15
O5307,C5307,Amrish,Oil & Masala,Spices,Karur,11-09-2017,West,50,1250,25,0.1,173,9,No festival,Offline,200196,2,1125,employed,4
O5308,C5308,Malik,"Eggs, Meat & Fish",Eggs,Virudhunagar,11-09-2017,West,6,1008,168,0.11,129,9,No festival,Offline,200196,4,897.12,unemployed,3
O5309,C5309,Roshan,Food Grains,Rice,Trichy,11-09-2017,South,800,800,1,0.24,149,9,No festival,Offline,200196,5,608,employed,8
O5310,C5310,Mathew,Oil & Masala,Spices,Chennai,11-09-2017,West,50,1050,21,0.32,104,9,No festival,Offline,200196,2,714,unemployed,15
O5311,C5311,Ravi,Food Grains,Dals & Pulses,Dharmapuri,11-09-2017,South,900,900,1,0.21,136,9,No festival,Offline,200196,5,711,employed,8
O5312,C5312,Mathew,Beverages,Health Drinks,Tirunelveli,11-09-2017,West,100,1300,13,0.14,104,9,No festival,Online,200196,1,1118,employed,16
O5313,C5313,Veronica,"Eggs, Meat & Fish",Chicken,Cumbum,11-09-2017,East,200,1200,6,0.23,137,9,No festival,Offline,200196,4,924,unemployed,3
O5314,C5314,Mathew,Snacks,Chocolates,Cumbum,11-09-2017,East,10,1290,129,0.29,100,9,No festival,Online,200196,1,915.9,employed,5
O5315,C5315,Amy,Snacks,Cookies,Perambalur,11-09-2017,Central,30,1080,36,0.12,156,9,No festival,Online,200196,1,950.4,employed,15
O5316,C5316,Shah,Beverages,Soft Drinks,Perambalur,11-09-2017,East,20,1020,51,0.32,116,9,No festival,Offline,200196,1,693.6,unemployed,18
O5317,C5317,Peer,Fruits & Veggies,Fresh Fruits,Bodi,11-09-2017,West,190,1140,6,0.29,103,9,No festival,Online,200196,3,809.4,unemployed,12
O5318,C5318,Sheeba,"Eggs, Meat & Fish",Chicken,Perambalur,11-09-2017,West,200,1200,6,0.24,153,9,No festival,Offline,200196,4,912,unemployed,15
O5319,C5319,Jonas,Beverages,Health Drinks,Cumbum,11-09-2017,East,100,1200,12,0.19,192,9,No festival,Offline,200196,1,972,employed,19
O5320,C5320,Amrish,Beverages,Health Drinks,Dindigul,11-09-2017,West,100,1300,13,0.14,108,9,No festival,Online,200196,1,1118,employed,3
O5321,C5321,Sudeep,Beverages,Soft Drinks,Namakkal,12-09-2017,West,20,1320,66,0.32,137,9,No festival,Online,200196,1,897.6,employed,18
O5322,C5322,Willams,Beverages,Soft Drinks,Theni,12-09-2017,West,20,1260,63,0.18,181,9,No festival,Online,200196,1,1033.2,unemployed,17
O5323,C5323,Mathew,Fruits & Veggies,Organic Vegetables,Ooty,12-09-2017,South,200,1200,6,0.27,170,9,No festival,Offline,200196,3,876,unemployed,19
O5324,C5324,Ridhesh,"Eggs, Meat & Fish",Fish,Vellore,12-09-2017,South,600,1200,2,0.19,145,9,No festival,Online,200196,4,972,employed,8
O5325,C5325,Hussain,Bakery,Breads & Buns,Ooty,12-09-2017,West,30,1110,37,0.11,117,9,No festival,Online,200196,1,987.9,unemployed,5
O5326,C5326,Vince,Oil & Masala,Edible Oil & Ghee,Pudukottai,12-09-2017,South,800,800,1,0.22,157,9,No festival,Offline,200196,2,624,employed,18
O5327,C5327,Adavan,Food Grains,Dals & Pulses,Virudhunagar,12-09-2017,South,900,900,1,0.3,170,9,No festival,Online,200196,5,630,employed,18
O5328,C5328,Vinne,Snacks,Noodles,Namakkal,12-09-2017,West,100,1200,12,0.26,116,9,No festival,Offline,200196,1,888,unemployed,10
O5329,C5329,Suresh,Snacks,Cookies,Bodi,12-09-2017,East,30,1140,38,0.3,196,9,No festival,Offline,200196,1,798,unemployed,9
O5330,C5330,Surya,"Eggs, Meat & Fish",Mutton,Pudukottai,12-09-2017,West,400,1200,3,0.26,182,9,No festival,Offline,200196,4,888,unemployed,4
O5331,C5331,Sheeba,Beverages,Soft Drinks,Tenkasi,12-09-2017,West,20,1120,56,0.18,147,9,No festival,Offline,200196,1,918.4,employed,20
O5332,C5332,Suresh,Food Grains,Rice,Pudukottai,12-09-2017,West,800,1600,2,0.17,147,9,No festival,Offline,200196,5,1328,unemployed,19
O5333,C5333,Surya,Bakery,Biscuits,Perambalur,12-09-2017,Central,20,120,6,0.17,134,9,No festival,Offline,200196,1,99.6,employed,8
O5334,C5334,Peer,Oil & Masala,Edible Oil & Ghee,Viluppuram,12-09-2017,West,800,800,1,0.29,129,9,No festival,Online,200196,2,568,unemployed,19
O5335,C5335,Vinne,Oil & Masala,Masalas,Dharmapuri,13-09-2017,Central,50,1300,26,0.22,154,9,No festival,Online,200196,2,1014,employed,12
O5336,C5336,Amy,Food Grains,Dals & Pulses,Ooty,13-09-2017,Central,900,900,1,0.28,157,9,No festival,Online,200196,5,648,employed,10
O5337,C5337,Kumar,"Eggs, Meat & Fish",Chicken,Madurai,13-09-2017,Central,200,1400,7,0.27,145,9,No festival,Offline,200196,4,1022,employed,4
O5338,C5338,Sundar,"Eggs, Meat & Fish",Mutton,Namakkal,13-09-2017,Central,400,1200,3,0.3,105,9,No festival,Offline,200196,4,840,unemployed,8
O5339,C5339,Ganesh,Beverages,Soft Drinks,Madurai,13-09-2017,Central,20,1280,64,0.25,164,9,No festival,Offline,200196,1,960,employed,16
O5340,C5340,Peer,Food Grains,Atta & Flour,Nagercoil,13-09-2017,Central,40,1240,31,0.14,178,9,No festival,Offline,200196,5,1066.4,unemployed,8
O5341,C5341,Sharon,Beverages,Soft Drinks,Ramanadhapuram,13-09-2017,Central,20,1280,64,0.3,186,9,No festival,Offline,200196,1,896,employed,18
O5342,C5342,Sabeela,Oil & Masala,Masalas,Kanyakumari,13-09-2017,Central,50,1250,25,0.15,184,9,No festival,Online,200196,2,1062.5,unemployed,4
O5343,C5343,Ridhesh,Oil & Masala,Spices,Ramanadhapuram,13-09-2017,Central,50,1250,25,0.14,191,9,No festival,Offline,200196,2,1075,unemployed,1
O5344,C5344,Ganesh,Bakery,Breads & Buns,Karur,13-09-2017,Central,30,1140,38,0.26,113,9,No festival,Offline,200196,1,843.6,unemployed,17
O5345,C5345,Akash,Oil & Masala,Masalas,Namakkal,14-09-2017,South,50,1300,26,0.21,116,9,No festival,Online,200196,2,1027,unemployed,3
O5346,C5346,Willams,Fruits & Veggies,Fresh Fruits,Coimbatore,14-09-2017,East,190,1140,6,0.32,175,9,No festival,Online,200196,3,775.2,employed,8
O5347,C5347,Akash,Bakery,Breads & Buns,Tirunelveli,14-09-2017,East,30,1170,39,0.26,174,9,No festival,Online,200196,1,865.8,employed,3
O5348,C5348,Shree,Beverages,Soft Drinks,Salem,15-09-2017,East,20,1240,62,0.26,136,9,No festival,Online,200196,1,917.6,unemployed,12
O5349,C5349,Rumaiza,Food Grains,Dals & Pulses,Vellore,15-09-2017,East,900,900,1,0.2,183,9,No festival,Online,200196,5,720,unemployed,3
O5350,C5350,Vinne,Beverages,Soft Drinks,Tenkasi,15-09-2017,West,20,1320,66,0.25,171,9,No festival,Offline,200196,1,990,employed,3
O5351,C5351,Amy,Snacks,Chocolates,Krishnagiri,15-09-2017,West,10,1250,125,0.24,150,9,No festival,Offline,200196,1,950,employed,11
O5352,C5352,Sundar,Fruits & Veggies,Fresh Fruits,Vellore,15-09-2017,West,190,1330,7,0.19,197,9,No festival,Offline,200196,3,1077.3,unemployed,4
O5353,C5353,Vince,Fruits & Veggies,Organic Vegetables,Perambalur,15-09-2017,West,200,1200,6,0.27,182,9,No festival,Online,200196,3,876,unemployed,5
O5354,C5354,Aditi,Oil & Masala,Spices,Chennai,15-09-2017,West,50,1100,22,0.2,186,9,No festival,Offline,200196,2,880,unemployed,16
O5355,C5355,Krithika,Oil & Masala,Edible Oil & Ghee,Karur,16-09-2017,West,800,800,1,0.19,122,9,No festival,Offline,200196,2,648,unemployed,9
O5356,C5356,Willams,Food Grains,Dals & Pulses,Ramanadhapuram,16-09-2017,West,900,900,1,0.16,105,9,No festival,Offline,200196,5,756,unemployed,7
O5357,C5357,Veronica,Oil & Masala,Spices,Salem,16-09-2017,West,50,1350,27,0.19,142,9,No festival,Offline,200196,2,1093.5,employed,5
O5358,C5358,Malik,Fruits & Veggies,Organic Fruits,Vellore,16-09-2017,South,300,900,3,0.16,125,9,No festival,Offline,200196,3,756,unemployed,15
O5359,C5359,Arutra,Bakery,Cakes,Chennai,17-09-2017,East,300,1200,4,0.12,163,9,No festival,Online,200196,1,1056,unemployed,10
O5360,C5360,Sharon,Food Grains,Rice,Madurai,17-09-2017,West,800,800,1,0.24,158,9,No festival,Offline,200196,5,608,unemployed,20
O5361,C5361,Ram,Snacks,Noodles,Ooty,17-09-2017,East,100,1300,13,0.25,182,9,No festival,Online,200196,1,975,unemployed,9
O5362,C5362,Shah,Oil & Masala,Spices,Tirunelveli,17-09-2017,East,50,1250,25,0.14,128,9,No festival,Online,200196,2,1075,employed,19
O5363,C5363,Roshan,Oil & Masala,Masalas,Cumbum,17-09-2017,West,50,1150,23,0.18,172,9,No festival,Online,200196,2,943,employed,3
O5364,C5364,Vidya,Oil & Masala,Masalas,Tirunelveli,17-09-2017,West,50,1050,21,0.31,168,9,No festival,Online,200196,2,724.5,unemployed,14
O5365,C5365,Krithika,Food Grains,Dals & Pulses,Madurai,17-09-2017,West,900,900,1,0.12,163,9,No festival,Offline,200196,5,792,employed,5
O5366,C5366,Veena,Snacks,Noodles,Namakkal,17-09-2017,Central,100,1100,11,0.23,100,9,No festival,Offline,200196,1,847,unemployed,15
O5367,C5367,Komal,Fruits & Veggies,Organic Fruits,Chennai,17-09-2017,East,300,900,3,0.34,102,9,No festival,Offline,200196,3,594,employed,4
O5368,C5368,Shree,"Eggs, Meat & Fish",Fish,Ooty,17-09-2017,East,600,1200,2,0.16,153,9,No festival,Offline,200196,4,1008,employed,2
O5369,C5369,Roshan,Beverages,Health Drinks,Virudhunagar,17-09-2017,West,100,1300,13,0.14,134,9,No festival,Offline,200196,1,1118,unemployed,14
O5370,C5370,Alan,Fruits & Veggies,Fresh Vegetables,Namakkal,17-09-2017,East,70,1050,15,0.34,129,9,No festival,Offline,200196,3,693,unemployed,17
O5371,C5371,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,17-09-2017,South,600,1200,2,0.11,180,9,No festival,Online,200196,4,1068,employed,18
O5372,C5372,Willams,"Eggs, Meat & Fish",Chicken,Ooty,17-09-2017,West,200,1200,6,0.34,193,9,No festival,Offline,200196,4,792,employed,3
O5373,C5373,Alan,Snacks,Noodles,Tirunelveli,18-09-2017,West,100,1200,12,0.32,125,9,No festival,Offline,200196,1,816,employed,13
O5374,C5374,Shah,Snacks,Cookies,Pudukottai,18-09-2017,South,30,1260,42,0.23,147,9,No festival,Online,200196,1,970.2,employed,6
O5375,C5375,Kumar,Oil & Masala,Spices,Madurai,18-09-2017,South,50,1350,27,0.2,135,9,No festival,Online,200196,2,1080,employed,20
O5376,C5376,Sudeep,Snacks,Cookies,Salem,18-09-2017,South,30,1170,39,0.31,158,9,No festival,Online,200196,1,807.3,employed,18
O5377,C5377,Muneer,Beverages,Soft Drinks,Pudukottai,18-09-2017,South,20,1200,60,0.32,128,9,No festival,Online,200196,1,816,employed,8
O5378,C5378,Malik,Fruits & Veggies,Organic Vegetables,Perambalur,18-09-2017,West,200,1000,5,0.26,154,9,No festival,Offline,200196,3,740,unemployed,10
O5379,C5379,Peer,Snacks,Noodles,Vellore,18-09-2017,East,100,1000,10,0.28,111,9,No festival,Offline,200196,1,720,unemployed,5
O5380,C5380,Haseena,Oil & Masala,Spices,Perambalur,18-09-2017,East,50,1300,26,0.16,145,9,No festival,Offline,200196,2,1092,employed,6
O5381,C5381,Sheeba,Fruits & Veggies,Fresh Fruits,Krishnagiri,18-09-2017,West,190,1140,6,0.29,188,9,No festival,Online,200196,3,809.4,employed,8
O5382,C5382,Arutra,Bakery,Breads & Buns,Trichy,18-09-2017,East,30,1170,39,0.16,180,9,No festival,Offline,200196,1,982.8,unemployed,10
O5383,C5383,Ganesh,Snacks,Cookies,Kanyakumari,18-09-2017,East,30,1320,44,0.35,116,9,No festival,Online,200196,1,858,employed,13
O5384,C5384,Jackson,Bakery,Breads & Buns,Karur,18-09-2017,South,30,1320,44,0.28,153,9,No festival,Offline,200196,1,950.4,unemployed,10
O5385,C5385,Ram,Fruits & Veggies,Organic Vegetables,Dharmapuri,18-09-2017,East,200,1000,5,0.31,119,9,No festival,Online,200196,3,690,unemployed,9
O5386,C5386,Sudeep,Oil & Masala,Spices,Perambalur,18-09-2017,West,50,1100,22,0.24,180,9,No festival,Online,200196,2,836,unemployed,7
O5387,C5387,Peer,Beverages,Health Drinks,Perambalur,19-09-2017,Central,100,1200,12,0.3,148,9,No festival,Offline,200196,1,840,employed,19
O5388,C5388,Yadav,Fruits & Veggies,Organic Fruits,Tenkasi,19-09-2017,East,300,1200,4,0.14,142,9,No festival,Online,200196,3,1032,unemployed,14
O5389,C5389,Sundar,Bakery,Biscuits,Dharmapuri,19-09-2017,West,20,1300,65,0.11,140,9,No festival,Online,200196,1,1157,unemployed,3
O5390,C5390,Jackson,Oil & Masala,Masalas,Trichy,19-09-2017,Central,50,1300,26,0.28,105,9,No festival,Online,200196,2,936,unemployed,6
O5391,C5391,Roshan,Bakery,Biscuits,Perambalur,19-09-2017,East,20,1060,53,0.16,165,9,No festival,Online,200196,1,890.4,employed,2
O5392,C5392,Esther,Food Grains,Rice,Cumbum,19-09-2017,East,800,800,1,0.1,152,9,No festival,Offline,200196,5,720,employed,17
O5393,C5393,Sharon,Oil & Masala,Masalas,Ooty,19-09-2017,West,50,1200,24,0.13,191,9,No festival,Offline,200196,2,1044,employed,18
O5394,C5394,Krithika,Beverages,Health Drinks,Coimbatore,19-09-2017,West,100,1100,11,0.24,183,9,No festival,Offline,200196,1,836,unemployed,6
O5395,C5395,Alan,Snacks,Chocolates,Cumbum,19-09-2017,East,10,1300,130,0.22,122,9,No festival,Online,200196,1,1014,unemployed,8
O5396,C5396,Ramesh,Fruits & Veggies,Organic Vegetables,Krishnagiri,19-09-2017,West,200,1000,5,0.27,174,9,No festival,Offline,200196,3,730,unemployed,19
O5397,C5397,Veronica,"Eggs, Meat & Fish",Mutton,Karur,19-09-2017,East,400,1200,3,0.32,126,9,No festival,Online,200196,4,816,employed,14
O5398,C5398,Shree,Bakery,Cakes,Dharmapuri,19-09-2017,East,300,1200,4,0.17,148,9,No festival,Offline,200196,1,996,employed,2
O5399,C5399,Sudeep,Oil & Masala,Masalas,Ooty,19-09-2017,South,50,1150,23,0.21,162,9,No festival,Online,200196,2,908.5,unemployed,2
O5400,C5400,Harish,"Eggs, Meat & Fish",Fish,Perambalur,19-09-2017,East,600,1200,2,0.33,109,9,No festival,Offline,200196,4,804,employed,20
O5401,C5401,Hussain,Fruits & Veggies,Organic Fruits,Pudukottai,19-09-2017,East,300,1200,4,0.13,194,9,No festival,Offline,200196,3,1044,unemployed,18
O5402,C5402,Yusuf,Bakery,Biscuits,Cumbum,19-09-2017,South,20,1120,56,0.25,128,9,No festival,Offline,200196,1,840,employed,20
O5403,C5403,Arutra,Fruits & Veggies,Organic Fruits,Pudukottai,20-09-2017,South,300,1200,4,0.15,166,9,No festival,Offline,200196,3,1020,employed,8
O5404,C5404,Roshan,Food Grains,Atta & Flour,Theni,20-09-2017,South,40,1160,29,0.28,194,9,No festival,Offline,200196,5,835.2,employed,9
O5405,C5405,Mathew,Beverages,Health Drinks,Tenkasi,20-09-2017,West,100,1300,13,0.31,150,9,No festival,Offline,200196,1,897,employed,1
O5406,C5406,Ramesh,Food Grains,Atta & Flour,Dharmapuri,20-09-2017,Central,40,1160,29,0.3,177,9,No festival,Online,200196,5,812,employed,5
O5407,C5407,Amrish,Food Grains,Rice,Vellore,20-09-2017,West,800,1600,2,0.32,154,9,No festival,Online,200196,5,1088,unemployed,2
O5408,C5408,Mathew,"Eggs, Meat & Fish",Mutton,Nagercoil,20-09-2017,West,400,1200,3,0.15,132,9,No festival,Offline,200196,4,1020,employed,4
O5409,C5409,Komal,"Eggs, Meat & Fish",Fish,Ooty,20-09-2017,West,600,1200,2,0.25,188,9,No festival,Offline,200196,4,900,unemployed,9
O5410,C5410,Shree,"Eggs, Meat & Fish",Fish,Coimbatore,20-09-2017,East,600,1200,2,0.25,177,9,No festival,Offline,200196,4,900,employed,3
O5411,C5411,James,Fruits & Veggies,Fresh Fruits,Theni,20-09-2017,West,190,1330,7,0.23,118,9,No festival,Offline,200196,3,1024.1,employed,14
O5412,C5412,Veena,"Eggs, Meat & Fish",Chicken,Dindigul,20-09-2017,West,200,1200,6,0.26,200,9,No festival,Offline,200196,4,888,employed,16
O5413,C5413,Ram,Food Grains,Dals & Pulses,Kanyakumari,22-09-2017,West,900,900,1,0.14,196,9,No festival,Offline,200196,5,774,employed,15
O5414,C5414,Shah,Bakery,Biscuits,Salem,22-09-2017,East,20,1320,66,0.18,126,9,No festival,Online,200196,1,1082.4,employed,8
O5415,C5415,Sudeep,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,22-09-2017,East,200,1000,5,0.16,166,9,No festival,Online,200196,4,840,employed,5
O5416,C5416,Yusuf,Snacks,Cookies,Tenkasi,22-09-2017,Central,30,1260,42,0.28,121,9,No festival,Offline,200196,1,907.2,employed,7
O5417,C5417,Sabeela,Oil & Masala,Masalas,Namakkal,22-09-2017,South,50,1050,21,0.23,165,9,No festival,Offline,200196,2,808.5,unemployed,5
O5418,C5418,Amy,Bakery,Biscuits,Viluppuram,22-09-2017,East,20,1120,56,0.31,116,9,No festival,Offline,200196,1,772.8,unemployed,16
O5419,C5419,Rumaiza,Snacks,Noodles,Virudhunagar,22-09-2017,Central,100,1100,11,0.19,137,9,No festival,Offline,200196,1,891,unemployed,19
O5420,C5420,Ridhesh,Snacks,Cookies,Tenkasi,22-09-2017,South,30,1350,45,0.27,158,9,No festival,Offline,200196,1,985.5,employed,1
O5421,C5421,James,Beverages,Soft Drinks,Vellore,22-09-2017,Central,20,1120,56,0.32,161,9,No festival,Online,200196,1,761.6,unemployed,12
O5422,C5422,Jackson,Beverages,Health Drinks,Bodi,22-09-2017,Central,100,1300,13,0.2,175,9,No festival,Offline,200196,1,1040,employed,7
O5423,C5423,Muneer,Snacks,Noodles,Krishnagiri,22-09-2017,South,100,1100,11,0.15,127,9,No festival,Offline,200196,1,935,employed,2
O5424,C5424,Ravi,Oil & Masala,Masalas,Virudhunagar,22-09-2017,East,50,1250,25,0.19,131,9,No festival,Online,200196,2,1012.5,unemployed,9
O5425,C5425,Muneer,Snacks,Cookies,Tirunelveli,22-09-2017,South,30,1050,35,0.28,155,9,No festival,Online,200196,1,756,employed,5
O5426,C5426,Muneer,Food Grains,Dals & Pulses,Nagercoil,22-09-2017,South,900,900,1,0.23,151,9,No festival,Offline,200196,5,693,unemployed,5
O5427,C5427,Ridhesh,Beverages,Health Drinks,Tenkasi,23-09-2017,South,100,1200,12,0.32,101,9,No festival,Online,200196,1,816,unemployed,12
O5428,C5428,Akash,Bakery,Biscuits,Viluppuram,23-09-2017,West,20,1100,55,0.25,187,9,No festival,Online,200196,1,825,employed,5
O5429,C5429,Sudeep,Bakery,Breads & Buns,Krishnagiri,23-09-2017,East,30,1200,40,0.24,196,9,No festival,Online,200196,1,912,unemployed,5
O5430,C5430,Ramesh,Oil & Masala,Edible Oil & Ghee,Salem,23-09-2017,West,800,1600,2,0.11,192,9,No festival,Online,200196,2,1424,employed,6
O5431,C5431,Malik,Oil & Masala,Edible Oil & Ghee,Tirunelveli,23-09-2017,West,800,800,1,0.27,179,9,No festival,Online,200196,2,584,employed,1
O5432,C5432,Shah,Oil & Masala,Spices,Vellore,23-09-2017,East,50,1100,22,0.28,163,9,No festival,Offline,200196,2,792,employed,19
O5433,C5433,Komal,Beverages,Soft Drinks,Perambalur,23-09-2017,East,20,1280,64,0.34,176,9,No festival,Offline,200196,1,844.8,unemployed,14
O5434,C5434,Komal,Snacks,Cookies,Karur,23-09-2017,South,30,1290,43,0.35,100,9,No festival,Offline,200196,1,838.5,unemployed,12
O5435,C5435,Sudha,Food Grains,Atta & Flour,Perambalur,23-09-2017,West,40,1080,27,0.25,124,9,No festival,Offline,200196,5,810,unemployed,10
O5436,C5436,Jonas,Snacks,Cookies,Madurai,23-09-2017,East,30,1020,34,0.24,157,9,No festival,Offline,200196,1,775.2,employed,1
O5437,C5437,Hafiz,Food Grains,Organic Staples,Trichy,23-09-2017,West,100,1300,13,0.22,184,9,No festival,Online,200196,5,1014,unemployed,9
